Time,Constraint,Lambda,Sim
731000,0___l,0.0,run_4_toynet
732000,0___l,0.0,run_4_toynet
733000,0___l,0.0,run_4_toynet
734000,0___l,0.0,run_4_toynet
735000,0___l,0.0,run_4_toynet
736000,0___l,0.0,run_4_toynet
737000,0___l,0.0,run_4_toynet
738000,0___l,0.0,run_4_toynet
739000,0___l,0.0,run_4_toynet
740000,0___l,0.0,run_4_toynet
741000,0___l,0.0,run_4_toynet
742000,0___l,0.0,run_4_toynet
743000,0___l,0.0,run_4_toynet
744000,0___l,0.0,run_4_toynet
745000,0___l,0.0,run_4_toynet
746000,0___l,0.0,run_4_toynet
747000,0___l,0.0,run_4_toynet
748000,0___l,0.0,run_4_toynet
749000,0___l,0.0,run_4_toynet
750000,0___l,0.0,run_4_toynet
751000,0___l,0.0,run_4_toynet
752000,0___l,0.0,run_4_toynet
753000,0___l,0.0,run_4_toynet
754000,0___l,0.0,run_4_toynet
755000,0___l,0.0,run_4_toynet
756000,0___l,0.0,run_4_toynet
757000,0___l,0.0,run_4_toynet
758000,0___l,0.0,run_4_toynet
759000,0___l,0.0,run_4_toynet
760000,0___l,0.0,run_4_toynet
761000,0___l,0.0,run_4_toynet
762000,0___l,0.0,run_4_toynet
763000,0___l,0.0,run_4_toynet
764000,0___l,0.0,run_4_toynet
765000,0___l,0.0,run_4_toynet
766000,0___l,0.0,run_4_toynet
767000,0___l,0.0,run_4_toynet
768000,0___l,0.0,run_4_toynet
769000,0___l,0.0,run_4_toynet
770000,0___l,0.0,run_4_toynet
771000,0___l,0.0,run_4_toynet
772000,0___l,0.0,run_4_toynet
773000,0___l,0.0,run_4_toynet
774000,0___l,0.0,run_4_toynet
775000,0___l,0.0,run_4_toynet
776000,0___l,0.0,run_4_toynet
777000,0___l,0.0,run_4_toynet
778000,0___l,0.0,run_4_toynet
779000,0___l,0.0,run_4_toynet
780000,0___l,0.0,run_4_toynet
781000,0___l,0.0,run_4_toynet
782000,0___l,0.0,run_4_toynet
783000,0___l,0.0,run_4_toynet
784000,0___l,0.0,run_4_toynet
785000,0___l,0.0,run_4_toynet
786000,0___l,0.0,run_4_toynet
787000,0___l,0.0,run_4_toynet
788000,0___l,0.0,run_4_toynet
789000,0___l,0.0,run_4_toynet
790000,0___l,0.0,run_4_toynet
791000,0___l,0.0,run_4_toynet
792000,0___l,0.0,run_4_toynet
793000,0___l,0.0,run_4_toynet
794000,0___l,0.0,run_4_toynet
795000,0___l,0.0,run_4_toynet
796000,0___l,0.0,run_4_toynet
797000,0___l,0.0,run_4_toynet
798000,0___l,0.0,run_4_toynet
799000,0___l,0.0,run_4_toynet
800000,0___l,0.0,run_4_toynet
801000,0___l,0.0,run_4_toynet
802000,0___l,0.0,run_4_toynet
803000,0___l,0.0,run_4_toynet
804000,0___l,0.0,run_4_toynet
805000,0___l,0.0,run_4_toynet
806000,0___l,0.0,run_4_toynet
807000,0___l,0.0,run_4_toynet
808000,0___l,0.0,run_4_toynet
809000,0___l,0.0,run_4_toynet
810000,0___l,0.0,run_4_toynet
811000,0___l,0.0,run_4_toynet
812000,0___l,0.0,run_4_toynet
813000,0___l,0.0,run_4_toynet
814000,0___l,0.0,run_4_toynet
815000,0___l,0.0,run_4_toynet
816000,0___l,0.0,run_4_toynet
817000,0___l,0.0,run_4_toynet
818000,0___l,0.0,run_4_toynet
819000,0___l,0.0,run_4_toynet
820000,0___l,0.0,run_4_toynet
821000,0___l,0.0,run_4_toynet
822000,0___l,0.0,run_4_toynet
823000,0___l,0.0,run_4_toynet
824000,0___l,0.0,run_4_toynet
825000,0___l,0.0,run_4_toynet
826000,0___l,0.0,run_4_toynet
827000,0___l,0.0,run_4_toynet
828000,0___l,0.0,run_4_toynet
829000,0___l,0.0,run_4_toynet
830000,0___l,0.0,run_4_toynet
831000,0___l,0.0,run_4_toynet
832000,0___l,0.0,run_4_toynet
833000,0___l,0.0,run_4_toynet
834000,0___l,0.0,run_4_toynet
835000,0___l,0.0,run_4_toynet
836000,0___l,0.0,run_4_toynet
837000,0___l,0.0,run_4_toynet
838000,0___l,0.0,run_4_toynet
839000,0___l,0.0,run_4_toynet
840000,0___l,0.0,run_4_toynet
841000,0___l,0.0,run_4_toynet
842000,0___l,0.0,run_4_toynet
843000,0___l,0.0,run_4_toynet
844000,0___l,0.0,run_4_toynet
845000,0___l,0.0,run_4_toynet
846000,0___l,0.0,run_4_toynet
847000,0___l,0.0,run_4_toynet
848000,0___l,0.0,run_4_toynet
849000,0___l,0.0,run_4_toynet
850000,0___l,0.0,run_4_toynet
851000,0___l,0.0,run_4_toynet
852000,0___l,0.0,run_4_toynet
853000,0___l,0.0,run_4_toynet
854000,0___l,0.0,run_4_toynet
855000,0___l,0.0,run_4_toynet
856000,0___l,0.0,run_4_toynet
857000,0___l,0.0,run_4_toynet
858000,0___l,0.0,run_4_toynet
859000,0___l,0.0,run_4_toynet
860000,0___l,0.0,run_4_toynet
861000,0___l,0.0,run_4_toynet
862000,0___l,0.0,run_4_toynet
863000,0___l,0.0,run_4_toynet
864000,0___l,0.0,run_4_toynet
865000,0___l,0.0,run_4_toynet
866000,0___l,0.0,run_4_toynet
867000,0___l,0.0,run_4_toynet
868000,0___l,0.0,run_4_toynet
869000,0___l,0.0,run_4_toynet
870000,0___l,0.0,run_4_toynet
871000,0___l,0.0,run_4_toynet
872000,0___l,0.0,run_4_toynet
873000,0___l,0.0,run_4_toynet
874000,0___l,0.0,run_4_toynet
875000,0___l,0.0,run_4_toynet
876000,0___l,0.0,run_4_toynet
877000,0___l,0.0,run_4_toynet
878000,0___l,0.0,run_4_toynet
879000,0___l,0.0,run_4_toynet
880000,0___l,0.0,run_4_toynet
881000,0___l,0.0,run_4_toynet
882000,0___l,0.0,run_4_toynet
883000,0___l,0.0,run_4_toynet
884000,0___l,0.0,run_4_toynet
885000,0___l,0.0,run_4_toynet
886000,0___l,0.0,run_4_toynet
887000,0___l,0.0,run_4_toynet
888000,0___l,0.0,run_4_toynet
889000,0___l,0.0,run_4_toynet
890000,0___l,0.0,run_4_toynet
891000,0___l,0.0,run_4_toynet
892000,0___l,0.0,run_4_toynet
893000,0___l,0.0,run_4_toynet
894000,0___l,0.0,run_4_toynet
895000,0___l,0.0,run_4_toynet
896000,0___l,0.0,run_4_toynet
897000,0___l,0.0,run_4_toynet
898000,0___l,0.0,run_4_toynet
899000,0___l,0.0,run_4_toynet
900000,0___l,0.0,run_4_toynet
901000,0___l,0.0,run_4_toynet
902000,0___l,0.0,run_4_toynet
903000,0___l,0.0,run_4_toynet
904000,0___l,0.0,run_4_toynet
905000,0___l,0.0,run_4_toynet
906000,0___l,0.0,run_4_toynet
907000,0___l,0.0,run_4_toynet
908000,0___l,0.0,run_4_toynet
909000,0___l,0.0,run_4_toynet
910000,0___l,0.0,run_4_toynet
911000,0___l,0.0,run_4_toynet
912000,0___l,0.0,run_4_toynet
913000,0___l,0.0,run_4_toynet
914000,0___l,0.0,run_4_toynet
915000,0___l,0.0,run_4_toynet
916000,0___l,0.0,run_4_toynet
917000,0___l,0.0,run_4_toynet
918000,0___l,0.0,run_4_toynet
919000,0___l,0.0,run_4_toynet
920000,0___l,0.0,run_4_toynet
921000,0___l,0.0,run_4_toynet
922000,0___l,0.0,run_4_toynet
923000,0___l,0.0,run_4_toynet
924000,0___l,0.0,run_4_toynet
925000,0___l,0.0,run_4_toynet
926000,0___l,0.0,run_4_toynet
927000,0___l,0.0,run_4_toynet
928000,0___l,0.0,run_4_toynet
929000,0___l,0.0,run_4_toynet
930000,0___l,0.0,run_4_toynet
931000,0___l,0.0,run_4_toynet
932000,0___l,0.0,run_4_toynet
933000,0___l,0.0,run_4_toynet
934000,0___l,0.0,run_4_toynet
935000,0___l,0.0,run_4_toynet
936000,0___l,0.0,run_4_toynet
937000,0___l,0.0,run_4_toynet
938000,0___l,0.0,run_4_toynet
939000,0___l,0.0,run_4_toynet
940000,0___l,0.0,run_4_toynet
941000,0___l,0.0,run_4_toynet
942000,0___l,0.0,run_4_toynet
943000,0___l,0.0,run_4_toynet
944000,0___l,0.0,run_4_toynet
945000,0___l,0.0,run_4_toynet
946000,0___l,0.0,run_4_toynet
947000,0___l,0.0,run_4_toynet
948000,0___l,0.0,run_4_toynet
949000,0___l,0.0,run_4_toynet
950000,0___l,0.0,run_4_toynet
951000,0___l,0.0,run_4_toynet
952000,0___l,0.0,run_4_toynet
953000,0___l,0.0,run_4_toynet
954000,0___l,0.0,run_4_toynet
955000,0___l,0.0,run_4_toynet
956000,0___l,0.0,run_4_toynet
957000,0___l,0.0,run_4_toynet
958000,0___l,0.0,run_4_toynet
959000,0___l,0.0,run_4_toynet
960000,0___l,0.0,run_4_toynet
961000,0___l,0.0,run_4_toynet
962000,0___l,0.0,run_4_toynet
963000,0___l,0.0,run_4_toynet
964000,0___l,0.0,run_4_toynet
965000,0___l,0.0,run_4_toynet
966000,0___l,0.0,run_4_toynet
967000,0___l,0.0,run_4_toynet
968000,0___l,0.0,run_4_toynet
969000,0___l,0.0,run_4_toynet
970000,0___l,0.0,run_4_toynet
971000,0___l,0.0,run_4_toynet
972000,0___l,0.0,run_4_toynet
973000,0___l,0.0,run_4_toynet
974000,0___l,0.0,run_4_toynet
975000,0___l,0.0,run_4_toynet
976000,0___l,0.0,run_4_toynet
977000,0___l,0.0,run_4_toynet
978000,0___l,0.0,run_4_toynet
979000,0___l,0.0,run_4_toynet
980000,0___l,0.0,run_4_toynet
981000,0___l,0.0,run_4_toynet
982000,0___l,0.0,run_4_toynet
983000,0___l,0.0,run_4_toynet
984000,0___l,0.0,run_4_toynet
985000,0___l,0.0,run_4_toynet
986000,0___l,0.0,run_4_toynet
987000,0___l,0.0,run_4_toynet
988000,0___l,0.0,run_4_toynet
989000,0___l,0.0,run_4_toynet
990000,0___l,0.0,run_4_toynet
991000,0___l,0.0,run_4_toynet
992000,0___l,0.0,run_4_toynet
993000,0___l,0.0,run_4_toynet
994000,0___l,0.0,run_4_toynet
995000,0___l,0.0,run_4_toynet
996000,0___l,0.0,run_4_toynet
997000,0___l,0.0,run_4_toynet
998000,0___l,0.0,run_4_toynet
999000,0___l,0.0,run_4_toynet
1000000,0___l,0.0,run_4_toynet
1001000,0___l,0.0,run_4_toynet
1002000,0___l,0.0,run_4_toynet
1003000,0___l,0.0,run_4_toynet
1004000,0___l,0.0,run_4_toynet
1005000,0___l,0.0,run_4_toynet
1006000,0___l,0.0,run_4_toynet
1007000,0___l,0.0,run_4_toynet
1008000,0___l,0.0,run_4_toynet
1009000,0___l,0.0,run_4_toynet
1010000,0___l,0.0,run_4_toynet
1011000,0___l,0.0,run_4_toynet
1012000,0___l,0.0,run_4_toynet
1013000,0___l,0.0,run_4_toynet
1014000,0___l,0.0,run_4_toynet
1015000,0___l,0.0,run_4_toynet
1016000,0___l,0.0,run_4_toynet
1017000,0___l,0.0,run_4_toynet
1018000,0___l,0.0,run_4_toynet
1019000,0___l,0.0,run_4_toynet
1020000,0___l,0.0,run_4_toynet
1021000,0___l,0.0,run_4_toynet
1022000,0___l,0.0,run_4_toynet
1023000,0___l,0.0,run_4_toynet
1024000,0___l,0.0,run_4_toynet
1025000,0___l,0.0,run_4_toynet
1026000,0___l,0.0,run_4_toynet
1027000,0___l,0.0,run_4_toynet
1028000,0___l,0.0,run_4_toynet
1029000,0___l,0.0,run_4_toynet
1030000,0___l,0.0,run_4_toynet
1031000,0___l,0.0,run_4_toynet
1032000,0___l,0.0,run_4_toynet
1033000,0___l,0.0,run_4_toynet
1034000,0___l,0.0,run_4_toynet
1035000,0___l,0.0,run_4_toynet
1036000,0___l,0.0,run_4_toynet
1037000,0___l,0.0,run_4_toynet
1038000,0___l,0.0,run_4_toynet
1039000,0___l,0.0,run_4_toynet
1040000,0___l,0.0,run_4_toynet
1041000,0___l,0.0,run_4_toynet
1042000,0___l,0.0,run_4_toynet
1043000,0___l,0.0,run_4_toynet
1044000,0___l,0.0,run_4_toynet
1045000,0___l,0.0,run_4_toynet
1046000,0___l,0.0,run_4_toynet
1047000,0___l,0.0,run_4_toynet
1048000,0___l,0.0,run_4_toynet
1049000,0___l,0.0,run_4_toynet
1050000,0___l,0.0,run_4_toynet
1051000,0___l,0.0,run_4_toynet
1052000,0___l,0.0,run_4_toynet
1053000,0___l,0.0,run_4_toynet
1054000,0___l,0.0,run_4_toynet
1055000,0___l,0.0,run_4_toynet
1056000,0___l,0.0,run_4_toynet
1057000,0___l,0.0,run_4_toynet
1058000,0___l,0.0,run_4_toynet
1059000,0___l,0.0,run_4_toynet
1060000,0___l,0.0,run_4_toynet
1061000,0___l,0.0,run_4_toynet
1062000,0___l,0.0,run_4_toynet
1063000,0___l,0.0,run_4_toynet
1064000,0___l,0.0,run_4_toynet
1065000,0___l,0.0,run_4_toynet
1066000,0___l,0.0,run_4_toynet
1067000,0___l,0.0,run_4_toynet
1068000,0___l,0.0,run_4_toynet
1069000,0___l,0.0,run_4_toynet
1070000,0___l,0.0,run_4_toynet
1071000,0___l,0.0,run_4_toynet
1072000,0___l,0.0,run_4_toynet
1073000,0___l,0.0,run_4_toynet
1074000,0___l,0.0,run_4_toynet
1075000,0___l,0.0,run_4_toynet
1076000,0___l,0.0,run_4_toynet
1077000,0___l,0.0,run_4_toynet
1078000,0___l,0.0,run_4_toynet
1079000,0___l,0.0,run_4_toynet
1080000,0___l,0.0,run_4_toynet
1081000,0___l,0.0,run_4_toynet
1082000,0___l,0.0,run_4_toynet
1083000,0___l,0.0,run_4_toynet
1084000,0___l,0.0,run_4_toynet
1085000,0___l,0.0,run_4_toynet
1086000,0___l,0.0,run_4_toynet
1087000,0___l,0.0,run_4_toynet
1088000,0___l,0.0,run_4_toynet
1089000,0___l,0.0,run_4_toynet
1090000,0___l,0.0,run_4_toynet
1091000,0___l,0.0,run_4_toynet
1092000,0___l,0.0,run_4_toynet
1093000,0___l,0.0,run_4_toynet
1094000,0___l,0.0,run_4_toynet
1095000,0___l,0.0,run_4_toynet
1096000,0___l,0.0,run_4_toynet
1097000,0___l,0.0,run_4_toynet
1098000,0___l,0.0,run_4_toynet
1099000,0___l,0.0,run_4_toynet
1100000,0___l,0.0,run_4_toynet
1101000,0___l,0.0,run_4_toynet
1102000,0___l,0.0,run_4_toynet
1103000,0___l,0.0,run_4_toynet
1104000,0___l,0.0,run_4_toynet
1105000,0___l,0.0,run_4_toynet
1106000,0___l,0.0,run_4_toynet
1107000,0___l,0.0,run_4_toynet
1108000,0___l,0.0,run_4_toynet
1109000,0___l,0.0,run_4_toynet
1110000,0___l,0.0,run_4_toynet
1111000,0___l,0.0,run_4_toynet
1112000,0___l,0.0,run_4_toynet
1113000,0___l,0.0,run_4_toynet
1114000,0___l,0.0,run_4_toynet
1115000,0___l,0.0,run_4_toynet
1116000,0___l,0.0,run_4_toynet
1117000,0___l,0.0,run_4_toynet
1118000,0___l,0.0,run_4_toynet
1119000,0___l,0.0,run_4_toynet
1120000,0___l,0.0,run_4_toynet
1121000,0___l,0.0,run_4_toynet
1122000,0___l,0.0,run_4_toynet
1123000,0___l,0.0,run_4_toynet
1124000,0___l,0.0,run_4_toynet
1125000,0___l,0.0,run_4_toynet
1126000,0___l,0.0,run_4_toynet
1127000,0___l,0.0,run_4_toynet
1128000,0___l,0.0,run_4_toynet
1129000,0___l,0.0,run_4_toynet
1130000,0___l,0.0,run_4_toynet
1131000,0___l,0.0,run_4_toynet
1132000,0___l,0.0,run_4_toynet
1133000,0___l,0.0,run_4_toynet
1134000,0___l,0.0,run_4_toynet
1135000,0___l,0.0,run_4_toynet
1136000,0___l,0.0,run_4_toynet
1137000,0___l,0.0,run_4_toynet
1138000,0___l,0.0,run_4_toynet
1139000,0___l,0.0,run_4_toynet
1140000,0___l,0.0,run_4_toynet
1141000,0___l,0.0,run_4_toynet
1142000,0___l,0.0,run_4_toynet
1143000,0___l,0.0,run_4_toynet
1144000,0___l,0.0,run_4_toynet
1145000,0___l,0.0,run_4_toynet
1146000,0___l,0.0,run_4_toynet
1147000,0___l,0.0,run_4_toynet
1148000,0___l,0.0,run_4_toynet
1149000,0___l,0.0,run_4_toynet
1150000,0___l,0.0,run_4_toynet
1151000,0___l,0.0,run_4_toynet
1152000,0___l,0.0,run_4_toynet
1153000,0___l,0.0,run_4_toynet
1154000,0___l,0.0,run_4_toynet
1155000,0___l,0.0,run_4_toynet
1156000,0___l,0.0,run_4_toynet
1157000,0___l,0.0,run_4_toynet
1158000,0___l,0.0,run_4_toynet
1159000,0___l,0.0,run_4_toynet
1160000,0___l,0.0,run_4_toynet
1161000,0___l,0.0,run_4_toynet
1162000,0___l,0.0,run_4_toynet
1163000,0___l,0.0,run_4_toynet
1164000,0___l,0.0,run_4_toynet
1165000,0___l,0.0,run_4_toynet
1166000,0___l,0.0,run_4_toynet
1167000,0___l,0.0,run_4_toynet
1168000,0___l,0.0,run_4_toynet
1169000,0___l,0.0,run_4_toynet
1170000,0___l,0.0,run_4_toynet
1171000,0___l,0.0,run_4_toynet
1172000,0___l,0.0,run_4_toynet
1173000,0___l,0.0,run_4_toynet
1174000,0___l,0.0,run_4_toynet
1175000,0___l,0.0,run_4_toynet
1176000,0___l,0.0,run_4_toynet
1177000,0___l,0.0,run_4_toynet
1178000,0___l,0.0,run_4_toynet
1179000,0___l,0.0,run_4_toynet
1180000,0___l,0.0,run_4_toynet
1181000,0___l,0.0,run_4_toynet
1182000,0___l,0.0,run_4_toynet
1183000,0___l,0.0,run_4_toynet
1184000,0___l,0.0,run_4_toynet
1185000,0___l,0.0,run_4_toynet
1186000,0___l,0.0,run_4_toynet
1187000,0___l,0.0,run_4_toynet
1188000,0___l,0.0,run_4_toynet
1189000,0___l,0.0,run_4_toynet
1190000,0___l,0.0,run_4_toynet
1191000,0___l,0.0,run_4_toynet
1192000,0___l,0.0,run_4_toynet
1193000,0___l,0.0,run_4_toynet
1194000,0___l,0.0,run_4_toynet
1195000,0___l,0.0,run_4_toynet
1196000,0___l,0.0,run_4_toynet
1197000,0___l,0.0,run_4_toynet
1198000,0___l,0.0,run_4_toynet
1199000,0___l,0.0,run_4_toynet
1200000,0___l,0.0,run_4_toynet
1201000,0___l,0.0,run_4_toynet
1202000,0___l,0.0,run_4_toynet
1203000,0___l,0.0,run_4_toynet
1204000,0___l,0.0,run_4_toynet
1205000,0___l,0.0,run_4_toynet
1206000,0___l,0.0,run_4_toynet
1207000,0___l,0.0,run_4_toynet
1208000,0___l,0.0,run_4_toynet
1209000,0___l,0.0,run_4_toynet
1210000,0___l,0.0,run_4_toynet
1211000,0___l,0.0,run_4_toynet
1212000,0___l,0.0,run_4_toynet
1213000,0___l,0.0,run_4_toynet
1214000,0___l,0.0,run_4_toynet
1215000,0___l,0.0,run_4_toynet
1216000,0___l,0.0,run_4_toynet
1217000,0___l,0.0,run_4_toynet
1218000,0___l,0.0,run_4_toynet
1219000,0___l,0.0,run_4_toynet
1220000,0___l,0.0,run_4_toynet
1221000,0___l,0.0,run_4_toynet
1222000,0___l,0.0,run_4_toynet
1223000,0___l,0.0,run_4_toynet
1224000,0___l,0.0,run_4_toynet
1225000,0___l,0.0,run_4_toynet
1226000,0___l,0.0,run_4_toynet
1227000,0___l,0.0,run_4_toynet
1228000,0___l,0.0,run_4_toynet
1229000,0___l,0.0,run_4_toynet
1230000,0___l,0.0,run_4_toynet
1231000,0___l,0.0,run_4_toynet
1232000,0___l,0.0,run_4_toynet
1233000,0___l,0.0,run_4_toynet
1234000,0___l,0.0,run_4_toynet
1235000,0___l,0.0,run_4_toynet
1236000,0___l,0.0,run_4_toynet
1237000,0___l,0.0,run_4_toynet
1238000,0___l,0.0,run_4_toynet
1239000,0___l,0.0,run_4_toynet
1240000,0___l,0.0,run_4_toynet
1241000,0___l,0.0,run_4_toynet
1242000,0___l,0.0,run_4_toynet
1243000,0___l,0.0,run_4_toynet
1244000,0___l,0.0,run_4_toynet
1245000,0___l,0.0,run_4_toynet
1246000,0___l,0.0,run_4_toynet
1247000,0___l,0.0,run_4_toynet
1248000,0___l,0.0,run_4_toynet
1249000,0___l,0.0,run_4_toynet
1250000,0___l,0.0,run_4_toynet
1251000,0___l,0.0,run_4_toynet
1252000,0___l,0.0,run_4_toynet
1253000,0___l,0.0,run_4_toynet
1254000,0___l,0.0,run_4_toynet
1255000,0___l,0.0,run_4_toynet
1256000,0___l,0.0,run_4_toynet
1257000,0___l,0.0,run_4_toynet
1258000,0___l,0.0,run_4_toynet
1259000,0___l,0.0,run_4_toynet
1260000,0___l,0.0,run_4_toynet
1261000,0___l,0.0,run_4_toynet
1262000,0___l,0.0,run_4_toynet
1263000,0___l,0.0,run_4_toynet
1264000,0___l,0.0,run_4_toynet
1265000,0___l,0.0,run_4_toynet
1266000,0___l,0.0,run_4_toynet
1267000,0___l,0.0,run_4_toynet
1268000,0___l,0.0,run_4_toynet
1269000,0___l,0.0,run_4_toynet
1270000,0___l,0.0,run_4_toynet
1271000,0___l,0.0,run_4_toynet
1272000,0___l,0.0,run_4_toynet
1273000,0___l,0.0,run_4_toynet
1274000,0___l,0.0,run_4_toynet
1275000,0___l,0.0,run_4_toynet
1276000,0___l,0.0,run_4_toynet
1277000,0___l,0.0,run_4_toynet
1278000,0___l,0.0,run_4_toynet
1279000,0___l,0.0,run_4_toynet
1280000,0___l,0.0,run_4_toynet
1281000,0___l,0.0,run_4_toynet
1282000,0___l,0.0,run_4_toynet
1283000,0___l,0.0,run_4_toynet
1284000,0___l,0.0,run_4_toynet
1285000,0___l,0.0,run_4_toynet
1286000,0___l,0.0,run_4_toynet
1287000,0___l,0.0,run_4_toynet
1288000,0___l,0.0,run_4_toynet
1289000,0___l,0.0,run_4_toynet
1290000,0___l,0.0,run_4_toynet
1291000,0___l,0.0,run_4_toynet
1292000,0___l,0.0,run_4_toynet
1293000,0___l,0.0,run_4_toynet
1294000,0___l,0.0,run_4_toynet
1295000,0___l,0.0,run_4_toynet
1296000,0___l,0.0,run_4_toynet
1297000,0___l,0.0,run_4_toynet
1298000,0___l,0.0,run_4_toynet
1299000,0___l,0.0,run_4_toynet
1300000,0___l,0.0,run_4_toynet
1301000,0___l,0.0,run_4_toynet
1302000,0___l,0.0,run_4_toynet
1303000,0___l,0.0,run_4_toynet
1304000,0___l,0.0,run_4_toynet
1305000,0___l,0.0,run_4_toynet
1306000,0___l,0.0,run_4_toynet
1307000,0___l,0.0,run_4_toynet
1308000,0___l,0.0,run_4_toynet
1309000,0___l,0.0,run_4_toynet
1310000,0___l,0.0,run_4_toynet
1311000,0___l,0.0,run_4_toynet
1312000,0___l,0.0,run_4_toynet
1313000,0___l,0.0,run_4_toynet
1314000,0___l,0.0,run_4_toynet
1315000,0___l,0.0,run_4_toynet
1316000,0___l,0.0,run_4_toynet
1317000,0___l,0.0,run_4_toynet
1318000,0___l,0.0,run_4_toynet
1319000,0___l,0.0,run_4_toynet
1320000,0___l,0.0,run_4_toynet
1321000,0___l,0.0,run_4_toynet
1322000,0___l,0.0,run_4_toynet
1323000,0___l,0.0,run_4_toynet
1324000,0___l,0.0,run_4_toynet
1325000,0___l,0.0,run_4_toynet
1326000,0___l,0.0,run_4_toynet
1327000,0___l,0.0,run_4_toynet
1328000,0___l,0.0,run_4_toynet
1329000,0___l,0.0,run_4_toynet
1330000,0___l,0.0,run_4_toynet
1331000,0___l,0.0,run_4_toynet
1332000,0___l,0.0,run_4_toynet
1333000,0___l,0.0,run_4_toynet
1334000,0___l,0.0,run_4_toynet
1335000,0___l,0.0,run_4_toynet
1336000,0___l,0.0,run_4_toynet
1337000,0___l,0.0,run_4_toynet
1338000,0___l,0.0,run_4_toynet
1339000,0___l,0.0,run_4_toynet
1340000,0___l,0.0,run_4_toynet
1341000,0___l,0.0,run_4_toynet
1342000,0___l,0.0,run_4_toynet
1343000,0___l,0.0,run_4_toynet
1344000,0___l,0.0,run_4_toynet
1345000,0___l,0.0,run_4_toynet
1346000,0___l,0.0,run_4_toynet
1347000,0___l,0.0,run_4_toynet
1348000,0___l,0.0,run_4_toynet
1349000,0___l,0.0,run_4_toynet
1350000,0___l,0.0,run_4_toynet
1351000,0___l,0.0,run_4_toynet
1352000,0___l,0.0,run_4_toynet
1353000,0___l,0.0,run_4_toynet
1354000,0___l,0.0,run_4_toynet
1355000,0___l,0.0,run_4_toynet
1356000,0___l,0.0,run_4_toynet
1357000,0___l,0.0,run_4_toynet
1358000,0___l,0.0,run_4_toynet
1359000,0___l,0.0,run_4_toynet
1360000,0___l,0.0,run_4_toynet
1361000,0___l,0.0,run_4_toynet
1362000,0___l,0.0,run_4_toynet
1363000,0___l,0.0,run_4_toynet
1364000,0___l,0.0,run_4_toynet
1365000,0___l,0.0,run_4_toynet
1366000,0___l,0.0,run_4_toynet
1367000,0___l,0.0,run_4_toynet
1368000,0___l,0.0,run_4_toynet
1369000,0___l,0.0,run_4_toynet
1370000,0___l,0.0,run_4_toynet
1371000,0___l,0.0,run_4_toynet
1372000,0___l,0.0,run_4_toynet
1373000,0___l,0.0,run_4_toynet
1374000,0___l,0.0,run_4_toynet
1375000,0___l,0.0,run_4_toynet
1376000,0___l,0.0,run_4_toynet
1377000,0___l,0.0,run_4_toynet
1378000,0___l,0.0,run_4_toynet
1379000,0___l,0.0,run_4_toynet
1380000,0___l,0.0,run_4_toynet
1381000,0___l,0.0,run_4_toynet
1382000,0___l,0.0,run_4_toynet
1383000,0___l,0.0,run_4_toynet
1384000,0___l,0.0,run_4_toynet
1385000,0___l,0.0,run_4_toynet
1386000,0___l,0.0,run_4_toynet
1387000,0___l,0.0,run_4_toynet
1388000,0___l,0.0,run_4_toynet
1389000,0___l,0.0,run_4_toynet
1390000,0___l,0.0,run_4_toynet
1391000,0___l,0.0,run_4_toynet
1392000,0___l,0.0,run_4_toynet
1393000,0___l,0.0,run_4_toynet
1394000,0___l,0.0,run_4_toynet
1395000,0___l,0.0,run_4_toynet
1396000,0___l,0.0,run_4_toynet
1397000,0___l,0.0,run_4_toynet
1398000,0___l,0.0,run_4_toynet
1399000,0___l,0.0,run_4_toynet
1400000,0___l,0.0,run_4_toynet
1401000,0___l,0.0,run_4_toynet
1402000,0___l,0.0,run_4_toynet
1403000,0___l,0.0,run_4_toynet
1404000,0___l,0.0,run_4_toynet
1405000,0___l,0.0,run_4_toynet
1406000,0___l,0.0,run_4_toynet
1407000,0___l,0.0,run_4_toynet
1408000,0___l,0.0,run_4_toynet
1409000,0___l,0.0,run_4_toynet
1410000,0___l,0.0,run_4_toynet
1411000,0___l,0.0,run_4_toynet
1412000,0___l,0.0,run_4_toynet
1413000,0___l,0.0,run_4_toynet
1414000,0___l,0.0,run_4_toynet
1415000,0___l,0.0,run_4_toynet
1416000,0___l,0.0,run_4_toynet
1417000,0___l,0.0,run_4_toynet
1418000,0___l,0.0,run_4_toynet
1419000,0___l,0.0,run_4_toynet
1420000,0___l,0.0,run_4_toynet
1421000,0___l,0.0,run_4_toynet
1422000,0___l,0.0,run_4_toynet
1423000,0___l,0.0,run_4_toynet
1424000,0___l,0.0,run_4_toynet
1425000,0___l,0.0,run_4_toynet
1426000,0___l,0.0,run_4_toynet
1427000,0___l,0.0,run_4_toynet
1428000,0___l,0.0,run_4_toynet
1429000,0___l,0.0,run_4_toynet
1430000,0___l,0.0,run_4_toynet
1431000,0___l,0.0,run_4_toynet
1432000,0___l,0.0,run_4_toynet
1433000,0___l,0.0,run_4_toynet
1434000,0___l,0.0,run_4_toynet
1435000,0___l,0.0,run_4_toynet
1436000,0___l,0.0,run_4_toynet
1437000,0___l,0.0,run_4_toynet
1438000,0___l,0.0,run_4_toynet
1439000,0___l,0.0,run_4_toynet
1440000,0___l,0.0,run_4_toynet
1441000,0___l,0.0,run_4_toynet
1442000,0___l,0.0,run_4_toynet
