Sim,Null Selective Pressure std
toynet_20251029__001259__,0.05623485089923162
toynet_20251029__001259__,0.10949040995992566
toynet_20251029__001259__,0.15081590243187593
toynet_20251029__001259__,0.30673874447755506
toynet_20251029__001259__,0.08403852348973388
toynet_20251029__001259__,0.01390306265030473
toynet_20251029__001259__,0.18314878790318875
toynet_20251029__001259__,0.27985980899362356
toynet_20251029__001259__,0.18439449256918528
toynet_20251029__001259__,0.1923396088459118
toynet_20251029__001259__,0.06713226970946343
toynet_20251029__001259__,0.3621671941365021
toynet_20251029__001259__,0.1543344696493441
toynet_20251029__001259__,0.16562349430222403
toynet_20251029__001259__,0.02147534364473328
toynet_20251029__001259__,0.09168478149483487
toynet_20251029__001259__,0.023848840253356617
toynet_20251029__001259__,0.3542454413747113
toynet_20251029__001259__,0.34936204813389277
toynet_20251029__001259__,0.24500696292762844
toynet_20251029__001259__,0.06461946809212303
toynet_20251029__001259__,0.3595945842195725
toynet_20251029__001259__,0.43811326159826597
toynet_20251029__001259__,0.13244575522825608
toynet_20251029__001259__,0.07092728222256969
toynet_20251029__001259__,0.281012498394388
toynet_20251029__001259__,0.08175649743746681
toynet_20251029__001259__,0.09450675089868353
toynet_20251029__001259__,0.21605337143445713
toynet_20251029__001259__,0.2844191164174723
toynet_20251029__001259__,0.19438938528951366
toynet_20251029__001259__,0.2025037347375339
toynet_20251029__001259__,0.11584141033941933
toynet_20251029__001259__,0.024927407291924306
toynet_20251029__001259__,0.17920545652657535
toynet_20251029__001259__,0.057330013273304434
toynet_20251029__001259__,0.357322106283438
toynet_20251029__002450__,0.35478915966811175
toynet_20251029__002450__,0.17957764479678176
toynet_20251029__002450__,0.21961544288717816
toynet_20251029__002450__,0.4307095682448396
toynet_20251029__002450__,0.21129674956887712
toynet_20251029__002450__,0.3354505427456476
toynet_20251029__002450__,0.3747852901011749
toynet_20251029__002450__,0.12376322184348097
toynet_20251029__002450__,0.22490367102710512
toynet_20251029__002450__,0.15014285925741266
toynet_20251029__002450__,0.14283353411232558
toynet_20251029__002450__,0.041224009100441106
toynet_20251029__002450__,0.18077168200098143
toynet_20251029__002450__,0.23372999495368252
